artist_id,day,plays
34bc4bc49a725f2686a5cf9c89985798,216,183
34bc4bc49a725f2686a5cf9c89985798,217,185
34bc4bc49a725f2686a5cf9c89985798,218,121
34bc4bc49a725f2686a5cf9c89985798,219,212
34bc4bc49a725f2686a5cf9c89985798,220,165
34bc4bc49a725f2686a5cf9c89985798,221,178
34bc4bc49a725f2686a5cf9c89985798,222,156
34bc4bc49a725f2686a5cf9c89985798,223,157
34bc4bc49a725f2686a5cf9c89985798,224,118
34bc4bc49a725f2686a5cf9c89985798,225,113
34bc4bc49a725f2686a5cf9c89985798,226,143
34bc4bc49a725f2686a5cf9c89985798,227,171
34bc4bc49a725f2686a5cf9c89985798,228,135
34bc4bc49a725f2686a5cf9c89985798,229,124
34bc4bc49a725f2686a5cf9c89985798,230,153
34bc4bc49a725f2686a5cf9c89985798,231,155
34bc4bc49a725f2686a5cf9c89985798,232,109
34bc4bc49a725f2686a5cf9c89985798,233,103
34bc4bc49a725f2686a5cf9c89985798,234,168
34bc4bc49a725f2686a5cf9c89985798,235,176
34bc4bc49a725f2686a5cf9c89985798,236,170
34bc4bc49a725f2686a5cf9c89985798,237,127
34bc4bc49a725f2686a5cf9c89985798,238,156
34bc4bc49a725f2686a5cf9c89985798,239,80
34bc4bc49a725f2686a5cf9c89985798,240,157
34bc4bc49a725f2686a5cf9c89985798,241,211
34bc4bc49a725f2686a5cf9c89985798,242,196
3964ee41d4e2ade1957a9135afe1b8dc,060,372
3964ee41d4e2ade1957a9135afe1b8dc,061,246
3964ee41d4e2ade1957a9135afe1b8dc,062,309
3964ee41d4e2ade1957a9135afe1b8dc,063,346
3964ee41d4e2ade1957a9135afe1b8dc,064,306
3964ee41d4e2ade1957a9135afe1b8dc,065,255
3964ee41d4e2ade1957a9135afe1b8dc,066,310
3964ee41d4e2ade1957a9135afe1b8dc,067,316
3964ee41d4e2ade1957a9135afe1b8dc,068,289
3964ee41d4e2ade1957a9135afe1b8dc,069,233
3964ee41d4e2ade1957a9135afe1b8dc,070,250
3964ee41d4e2ade1957a9135afe1b8dc,071,270
3964ee41d4e2ade1957a9135afe1b8dc,072,268
3964ee41d4e2ade1957a9135afe1b8dc,073,356
3964ee41d4e2ade1957a9135afe1b8dc,074,285
3964ee41d4e2ade1957a9135afe1b8dc,075,304
3964ee41d4e2ade1957a9135afe1b8dc,076,282
3964ee41d4e2ade1957a9135afe1b8dc,077,292
3964ee41d4e2ade1957a9135afe1b8dc,078,298
3964ee41d4e2ade1957a9135afe1b8dc,079,375
3964ee41d4e2ade1957a9135afe1b8dc,080,340
3964ee41d4e2ade1957a9135afe1b8dc,081,334
3964ee41d4e2ade1957a9135afe1b8dc,082,306
3964ee41d4e2ade1957a9135afe1b8dc,083,291
3964ee41d4e2ade1957a9135afe1b8dc,084,280
3964ee41d4e2ade1957a9135afe1b8dc,085,318
3964ee41d4e2ade1957a9135afe1b8dc,086,344
3964ee41d4e2ade1957a9135afe1b8dc,087,389
3964ee41d4e2ade1957a9135afe1b8dc,088,432
3964ee41d4e2ade1957a9135afe1b8dc,089,396
3964ee41d4e2ade1957a9135afe1b8dc,090,371
3964ee41d4e2ade1957a9135afe1b8dc,091,392
3964ee41d4e2ade1957a9135afe1b8dc,092,465
3964ee41d4e2ade1957a9135afe1b8dc,093,357
3964ee41d4e2ade1957a9135afe1b8dc,094,468
3964ee41d4e2ade1957a9135afe1b8dc,095,374
3964ee41d4e2ade1957a9135afe1b8dc,096,348
3964ee41d4e2ade1957a9135afe1b8dc,097,437
3964ee41d4e2ade1957a9135afe1b8dc,098,349
3964ee41d4e2ade1957a9135afe1b8dc,099,396
3964ee41d4e2ade1957a9135afe1b8dc,100,323
3964ee41d4e2ade1957a9135afe1b8dc,101,385
3964ee41d4e2ade1957a9135afe1b8dc,102,429
3964ee41d4e2ade1957a9135afe1b8dc,103,354
3964ee41d4e2ade1957a9135afe1b8dc,104,390
3964ee41d4e2ade1957a9135afe1b8dc,105,327
3964ee41d4e2ade1957a9135afe1b8dc,106,340
3964ee41d4e2ade1957a9135afe1b8dc,107,367
3964ee41d4e2ade1957a9135afe1b8dc,108,387
3964ee41d4e2ade1957a9135afe1b8dc,109,333
3964ee41d4e2ade1957a9135afe1b8dc,110,363
3964ee41d4e2ade1957a9135afe1b8dc,111,409
3964ee41d4e2ade1957a9135afe1b8dc,112,384
3964ee41d4e2ade1957a9135afe1b8dc,113,327
3964ee41d4e2ade1957a9135afe1b8dc,114,380
3964ee41d4e2ade1957a9135afe1b8dc,115,403
3964ee41d4e2ade1957a9135afe1b8dc,116,372
3964ee41d4e2ade1957a9135afe1b8dc,117,387
3964ee41d4e2ade1957a9135afe1b8dc,118,327
3964ee41d4e2ade1957a9135afe1b8dc,119,490
3964ee41d4e2ade1957a9135afe1b8dc,120,439
3964ee41d4e2ade1957a9135afe1b8dc,121,356
3964ee41d4e2ade1957a9135afe1b8dc,122,420
3964ee41d4e2ade1957a9135afe1b8dc,123,362
3964ee41d4e2ade1957a9135afe1b8dc,124,357
3964ee41d4e2ade1957a9135afe1b8dc,125,355
3964ee41d4e2ade1957a9135afe1b8dc,126,349
3964ee41d4e2ade1957a9135afe1b8dc,127,389
3964ee41d4e2ade1957a9135afe1b8dc,128,362
3964ee41d4e2ade1957a9135afe1b8dc,129,401
3964ee41d4e2ade1957a9135afe1b8dc,130,404
3964ee41d4e2ade1957a9135afe1b8dc,131,382
3964ee41d4e2ade1957a9135afe1b8dc,132,438
3964ee41d4e2ade1957a9135afe1b8dc,133,426
3964ee41d4e2ade1957a9135afe1b8dc,134,481
3964ee41d4e2ade1957a9135afe1b8dc,135,405
3964ee41d4e2ade1957a9135afe1b8dc,136,481
3964ee41d4e2ade1957a9135afe1b8dc,137,396
3964ee41d4e2ade1957a9135afe1b8dc,138,353
3964ee41d4e2ade1957a9135afe1b8dc,139,339
3964ee41d4e2ade1957a9135afe1b8dc,140,347
3964ee41d4e2ade1957a9135afe1b8dc,141,402
3964ee41d4e2ade1957a9135afe1b8dc,142,474
3964ee41d4e2ade1957a9135afe1b8dc,143,381
3964ee41d4e2ade1957a9135afe1b8dc,144,380
3964ee41d4e2ade1957a9135afe1b8dc,145,413
3964ee41d4e2ade1957a9135afe1b8dc,146,506
3964ee41d4e2ade1957a9135afe1b8dc,147,673
3964ee41d4e2ade1957a9135afe1b8dc,148,446
3964ee41d4e2ade1957a9135afe1b8dc,149,643
3964ee41d4e2ade1957a9135afe1b8dc,150,550
3964ee41d4e2ade1957a9135afe1b8dc,151,524
3964ee41d4e2ade1957a9135afe1b8dc,152,625
3964ee41d4e2ade1957a9135afe1b8dc,153,508
3964ee41d4e2ade1957a9135afe1b8dc,154,548
3964ee41d4e2ade1957a9135afe1b8dc,155,579
3964ee41d4e2ade1957a9135afe1b8dc,156,588
3964ee41d4e2ade1957a9135afe1b8dc,157,464
3964ee41d4e2ade1957a9135afe1b8dc,158,436
3964ee41d4e2ade1957a9135afe1b8dc,159,463
3964ee41d4e2ade1957a9135afe1b8dc,160,608
3964ee41d4e2ade1957a9135afe1b8dc,161,566
3964ee41d4e2ade1957a9135afe1b8dc,162,755
3964ee41d4e2ade1957a9135afe1b8dc,163,438
3964ee41d4e2ade1957a9135afe1b8dc,164,462
3964ee41d4e2ade1957a9135afe1b8dc,165,445
3964ee41d4e2ade1957a9135afe1b8dc,166,548
3964ee41d4e2ade1957a9135afe1b8dc,167,460
3964ee41d4e2ade1957a9135afe1b8dc,168,452
3964ee41d4e2ade1957a9135afe1b8dc,169,423
3964ee41d4e2ade1957a9135afe1b8dc,170,532
3964ee41d4e2ade1957a9135afe1b8dc,171,420
3964ee41d4e2ade1957a9135afe1b8dc,172,398
3964ee41d4e2ade1957a9135afe1b8dc,173,631
3964ee41d4e2ade1957a9135afe1b8dc,174,446
3964ee41d4e2ade1957a9135afe1b8dc,175,544
3964ee41d4e2ade1957a9135afe1b8dc,176,523
3964ee41d4e2ade1957a9135afe1b8dc,177,407
3964ee41d4e2ade1957a9135afe1b8dc,178,451
3964ee41d4e2ade1957a9135afe1b8dc,179,352
3964ee41d4e2ade1957a9135afe1b8dc,180,507
3964ee41d4e2ade1957a9135afe1b8dc,181,441
3964ee41d4e2ade1957a9135afe1b8dc,182,400
3964ee41d4e2ade1957a9135afe1b8dc,183,460
3964ee41d4e2ade1957a9135afe1b8dc,184,434
3964ee41d4e2ade1957a9135afe1b8dc,185,420
3964ee41d4e2ade1957a9135afe1b8dc,186,497
3964ee41d4e2ade1957a9135afe1b8dc,187,574
3964ee41d4e2ade1957a9135afe1b8dc,188,514
3964ee41d4e2ade1957a9135afe1b8dc,189,585
3964ee41d4e2ade1957a9135afe1b8dc,190,631
3964ee41d4e2ade1957a9135afe1b8dc,191,590
3964ee41d4e2ade1957a9135afe1b8dc,192,488
3964ee41d4e2ade1957a9135afe1b8dc,193,388
3964ee41d4e2ade1957a9135afe1b8dc,194,471
3964ee41d4e2ade1957a9135afe1b8dc,195,510
3964ee41d4e2ade1957a9135afe1b8dc,196,461
3964ee41d4e2ade1957a9135afe1b8dc,197,538
3964ee41d4e2ade1957a9135afe1b8dc,198,427
3964ee41d4e2ade1957a9135afe1b8dc,199,416
3964ee41d4e2ade1957a9135afe1b8dc,200,436
3964ee41d4e2ade1957a9135afe1b8dc,201,461
3964ee41d4e2ade1957a9135afe1b8dc,202,481
3964ee41d4e2ade1957a9135afe1b8dc,203,425
3964ee41d4e2ade1957a9135afe1b8dc,204,434
3964ee41d4e2ade1957a9135afe1b8dc,205,410
3964ee41d4e2ade1957a9135afe1b8dc,206,363
3964ee41d4e2ade1957a9135afe1b8dc,207,474
3964ee41d4e2ade1957a9135afe1b8dc,208,503
3964ee41d4e2ade1957a9135afe1b8dc,209,440
3964ee41d4e2ade1957a9135afe1b8dc,210,505
3964ee41d4e2ade1957a9135afe1b8dc,211,449
3964ee41d4e2ade1957a9135afe1b8dc,212,513
3964ee41d4e2ade1957a9135afe1b8dc,213,485
3964ee41d4e2ade1957a9135afe1b8dc,214,447
3964ee41d4e2ade1957a9135afe1b8dc,215,486
3964ee41d4e2ade1957a9135afe1b8dc,216,460
3964ee41d4e2ade1957a9135afe1b8dc,217,596
3964ee41d4e2ade1957a9135afe1b8dc,218,433
3964ee41d4e2ade1957a9135afe1b8dc,219,458
3964ee41d4e2ade1957a9135afe1b8dc,220,478
3964ee41d4e2ade1957a9135afe1b8dc,221,363
3964ee41d4e2ade1957a9135afe1b8dc,222,450
3964ee41d4e2ade1957a9135afe1b8dc,223,572
3964ee41d4e2ade1957a9135afe1b8dc,224,523
3964ee41d4e2ade1957a9135afe1b8dc,225,421
3964ee41d4e2ade1957a9135afe1b8dc,226,588
3964ee41d4e2ade1957a9135afe1b8dc,227,424
3964ee41d4e2ade1957a9135afe1b8dc,228,430
3964ee41d4e2ade1957a9135afe1b8dc,229,460
3964ee41d4e2ade1957a9135afe1b8dc,230,458
3964ee41d4e2ade1957a9135afe1b8dc,231,395
3964ee41d4e2ade1957a9135afe1b8dc,232,521
3964ee41d4e2ade1957a9135afe1b8dc,233,490
3964ee41d4e2ade1957a9135afe1b8dc,234,353
3964ee41d4e2ade1957a9135afe1b8dc,235,417
3964ee41d4e2ade1957a9135afe1b8dc,236,456
3964ee41d4e2ade1957a9135afe1b8dc,237,454
3964ee41d4e2ade1957a9135afe1b8dc,238,433
3964ee41d4e2ade1957a9135afe1b8dc,239,462
3964ee41d4e2ade1957a9135afe1b8dc,240,395
3964ee41d4e2ade1957a9135afe1b8dc,241,456
3964ee41d4e2ade1957a9135afe1b8dc,242,442
3e395c6b799d3d8cb7cd501b4503b536,060,664
3e395c6b799d3d8cb7cd501b4503b536,061,589
3e395c6b799d3d8cb7cd501b4503b536,062,606
3e395c6b799d3d8cb7cd501b4503b536,063,692
3e395c6b799d3d8cb7cd501b4503b536,064,820
3e395c6b799d3d8cb7cd501b4503b536,065,802
3e395c6b799d3d8cb7cd501b4503b536,066,774
3e395c6b799d3d8cb7cd501b4503b536,067,1064
3e395c6b799d3d8cb7cd501b4503b536,068,1191
3e395c6b799d3d8cb7cd501b4503b536,069,753
3e395c6b799d3d8cb7cd501b4503b536,070,738
3e395c6b799d3d8cb7cd501b4503b536,071,639
3e395c6b799d3d8cb7cd501b4503b536,072,781
3e395c6b799d3d8cb7cd501b4503b536,073,936
3e395c6b799d3d8cb7cd501b4503b536,074,962
3e395c6b799d3d8cb7cd501b4503b536,075,872
3e395c6b799d3d8cb7cd501b4503b536,076,969
3e395c6b799d3d8cb7cd501b4503b536,077,781
3e395c6b799d3d8cb7cd501b4503b536,078,756
3e395c6b799d3d8cb7cd501b4503b536,079,1083
3e395c6b799d3d8cb7cd501b4503b536,080,829
3e395c6b799d3d8cb7cd501b4503b536,081,732
3e395c6b799d3d8cb7cd501b4503b536,082,561
3e395c6b799d3d8cb7cd501b4503b536,083,1905
3e395c6b799d3d8cb7cd501b4503b536,084,2261
3e395c6b799d3d8cb7cd501b4503b536,085,638
3e395c6b799d3d8cb7cd501b4503b536,086,788
3e395c6b799d3d8cb7cd501b4503b536,087,598
3e395c6b799d3d8cb7cd501b4503b536,088,808
3e395c6b799d3d8cb7cd501b4503b536,089,841
3e395c6b799d3d8cb7cd501b4503b536,090,741
3e395c6b799d3d8cb7cd501b4503b536,091,787
3e395c6b799d3d8cb7cd501b4503b536,092,575
3e395c6b799d3d8cb7cd501b4503b536,093,737
3e395c6b799d3d8cb7cd501b4503b536,094,608
3e395c6b799d3d8cb7cd501b4503b536,095,697
3e395c6b799d3d8cb7cd501b4503b536,096,1040
3e395c6b799d3d8cb7cd501b4503b536,097,1003
3e395c6b799d3d8cb7cd501b4503b536,098,990
3e395c6b799d3d8cb7cd501b4503b536,099,975
3e395c6b799d3d8cb7cd501b4503b536,100,842
3e395c6b799d3d8cb7cd501b4503b536,101,836
3e395c6b799d3d8cb7cd501b4503b536,102,863
3e395c6b799d3d8cb7cd501b4503b536,103,680
3e395c6b799d3d8cb7cd501b4503b536,104,712
3e395c6b799d3d8cb7cd501b4503b536,105,726
3e395c6b799d3d8cb7cd501b4503b536,106,725
3e395c6b799d3d8cb7cd501b4503b536,107,798
3e395c6b799d3d8cb7cd501b4503b536,108,725
3e395c6b799d3d8cb7cd501b4503b536,109,649
3e395c6b799d3d8cb7cd501b4503b536,110,787
3e395c6b799d3d8cb7cd501b4503b536,111,880
3e395c6b799d3d8cb7cd501b4503b536,112,735
3e395c6b799d3d8cb7cd501b4503b536,113,634
3e395c6b799d3d8cb7cd501b4503b536,114,701
3e395c6b799d3d8cb7cd501b4503b536,115,555
3e395c6b799d3d8cb7cd501b4503b536,116,622
3e395c6b799d3d8cb7cd501b4503b536,117,784
3e395c6b799d3d8cb7cd501b4503b536,118,1019
3e395c6b799d3d8cb7cd501b4503b536,119,818
3e395c6b799d3d8cb7cd501b4503b536,120,766
3e395c6b799d3d8cb7cd501b4503b536,121,554
3e395c6b799d3d8cb7cd501b4503b536,122,749
3e395c6b799d3d8cb7cd501b4503b536,123,746
3e395c6b799d3d8cb7cd501b4503b536,124,714
3e395c6b799d3d8cb7cd501b4503b536,125,620
3e395c6b799d3d8cb7cd501b4503b536,126,650
3e395c6b799d3d8cb7cd501b4503b536,127,730
3e395c6b799d3d8cb7cd501b4503b536,128,768
3e395c6b799d3d8cb7cd501b4503b536,129,736
3e395c6b799d3d8cb7cd501b4503b536,130,741
3e395c6b799d3d8cb7cd501b4503b536,131,852
3e395c6b799d3d8cb7cd501b4503b536,132,772
3e395c6b799d3d8cb7cd501b4503b536,133,1130
3e395c6b799d3d8cb7cd501b4503b536,134,1068
3e395c6b799d3d8cb7cd501b4503b536,135,969
3e395c6b799d3d8cb7cd501b4503b536,136,824
3e395c6b799d3d8cb7cd501b4503b536,137,665
3e395c6b799d3d8cb7cd501b4503b536,138,802
3e395c6b799d3d8cb7cd501b4503b536,139,748
3e395c6b799d3d8cb7cd501b4503b536,140,796
3e395c6b799d3d8cb7cd501b4503b536,141,823
3e395c6b799d3d8cb7cd501b4503b536,142,829
3e395c6b799d3d8cb7cd501b4503b536,143,599
3e395c6b799d3d8cb7cd501b4503b536,144,695
3e395c6b799d3d8cb7cd501b4503b536,145,663
3e395c6b799d3d8cb7cd501b4503b536,146,656
3e395c6b799d3d8cb7cd501b4503b536,147,544
3e395c6b799d3d8cb7cd501b4503b536,148,724
3e395c6b799d3d8cb7cd501b4503b536,149,777
3e395c6b799d3d8cb7cd501b4503b536,150,700
3e395c6b799d3d8cb7cd501b4503b536,151,764
3e395c6b799d3d8cb7cd501b4503b536,152,646
3e395c6b799d3d8cb7cd501b4503b536,153,759
3e395c6b799d3d8cb7cd501b4503b536,154,796
3e395c6b799d3d8cb7cd501b4503b536,155,811
3e395c6b799d3d8cb7cd501b4503b536,156,864
3e395c6b799d3d8cb7cd501b4503b536,157,719
3e395c6b799d3d8cb7cd501b4503b536,158,685
3e395c6b799d3d8cb7cd501b4503b536,159,747
3e395c6b799d3d8cb7cd501b4503b536,160,916
3e395c6b799d3d8cb7cd501b4503b536,161,877
3e395c6b799d3d8cb7cd501b4503b536,162,881
3e395c6b799d3d8cb7cd501b4503b536,163,789
3e395c6b799d3d8cb7cd501b4503b536,164,785
3e395c6b799d3d8cb7cd501b4503b536,165,826
3e395c6b799d3d8cb7cd501b4503b536,166,787
3e395c6b799d3d8cb7cd501b4503b536,167,717
3e395c6b799d3d8cb7cd501b4503b536,168,772
3e395c6b799d3d8cb7cd501b4503b536,169,901
3e395c6b799d3d8cb7cd501b4503b536,170,1033
3e395c6b799d3d8cb7cd501b4503b536,171,895
3e395c6b799d3d8cb7cd501b4503b536,172,605
3e395c6b799d3d8cb7cd501b4503b536,173,676
3e395c6b799d3d8cb7cd501b4503b536,174,686
3e395c6b799d3d8cb7cd501b4503b536,175,620
3e395c6b799d3d8cb7cd501b4503b536,176,716
3e395c6b799d3d8cb7cd501b4503b536,177,671
3e395c6b799d3d8cb7cd501b4503b536,178,719
3e395c6b799d3d8cb7cd501b4503b536,179,670
3e395c6b799d3d8cb7cd501b4503b536,180,786
3e395c6b799d3d8cb7cd501b4503b536,181,808
3e395c6b799d3d8cb7cd501b4503b536,182,963
3e395c6b799d3d8cb7cd501b4503b536,183,1169
3e395c6b799d3d8cb7cd501b4503b536,184,1122
3e395c6b799d3d8cb7cd501b4503b536,185,1187
3e395c6b799d3d8cb7cd501b4503b536,186,1328
3e395c6b799d3d8cb7cd501b4503b536,187,868
3e395c6b799d3d8cb7cd501b4503b536,188,807
3e395c6b799d3d8cb7cd501b4503b536,189,925
3e395c6b799d3d8cb7cd501b4503b536,190,684
3e395c6b799d3d8cb7cd501b4503b536,191,835
3e395c6b799d3d8cb7cd501b4503b536,192,866
3e395c6b799d3d8cb7cd501b4503b536,193,885
3e395c6b799d3d8cb7cd501b4503b536,194,1352
3e395c6b799d3d8cb7cd501b4503b536,195,1156
3e395c6b799d3d8cb7cd501b4503b536,196,935
3e395c6b799d3d8cb7cd501b4503b536,197,958
3e395c6b799d3d8cb7cd501b4503b536,198,935
3e395c6b799d3d8cb7cd501b4503b536,199,870
3e395c6b799d3d8cb7cd501b4503b536,200,976
3e395c6b799d3d8cb7cd501b4503b536,201,833
3e395c6b799d3d8cb7cd501b4503b536,202,792
3e395c6b799d3d8cb7cd501b4503b536,203,855
3e395c6b799d3d8cb7cd501b4503b536,204,807
3e395c6b799d3d8cb7cd501b4503b536,205,751
3e395c6b799d3d8cb7cd501b4503b536,206,764
3e395c6b799d3d8cb7cd501b4503b536,207,737
3e395c6b799d3d8cb7cd501b4503b536,208,860
3e395c6b799d3d8cb7cd501b4503b536,209,807
3e395c6b799d3d8cb7cd501b4503b536,210,789
3e395c6b799d3d8cb7cd501b4503b536,211,704
3e395c6b799d3d8cb7cd501b4503b536,212,685
3e395c6b799d3d8cb7cd501b4503b536,213,899
3e395c6b799d3d8cb7cd501b4503b536,214,760
3e395c6b799d3d8cb7cd501b4503b536,215,922
3e395c6b799d3d8cb7cd501b4503b536,216,739
3e395c6b799d3d8cb7cd501b4503b536,217,902
3e395c6b799d3d8cb7cd501b4503b536,218,687
3e395c6b799d3d8cb7cd501b4503b536,219,890
3e395c6b799d3d8cb7cd501b4503b536,220,1658
3e395c6b799d3d8cb7cd501b4503b536,221,1588
3e395c6b799d3d8cb7cd501b4503b536,222,1283
3e395c6b799d3d8cb7cd501b4503b536,223,1061
3e395c6b799d3d8cb7cd501b4503b536,224,952
3e395c6b799d3d8cb7cd501b4503b536,225,852
3e395c6b799d3d8cb7cd501b4503b536,226,814
3e395c6b799d3d8cb7cd501b4503b536,227,937
3e395c6b799d3d8cb7cd501b4503b536,228,936
3e395c6b799d3d8cb7cd501b4503b536,229,864
3e395c6b799d3d8cb7cd501b4503b536,230,842
3e395c6b799d3d8cb7cd501b4503b536,231,837
3e395c6b799d3d8cb7cd501b4503b536,232,743
3e395c6b799d3d8cb7cd501b4503b536,233,626
3e395c6b799d3d8cb7cd501b4503b536,234,719
3e395c6b799d3d8cb7cd501b4503b536,235,928
3e395c6b799d3d8cb7cd501b4503b536,236,826
3e395c6b799d3d8cb7cd501b4503b536,237,980
3e395c6b799d3d8cb7cd501b4503b536,238,768
3e395c6b799d3d8cb7cd501b4503b536,239,1070
3e395c6b799d3d8cb7cd501b4503b536,240,1036
3e395c6b799d3d8cb7cd501b4503b536,241,788
3e395c6b799d3d8cb7cd501b4503b536,242,1020
40bbb0da5570702dd6ff3af5e9e3aea6,060,652
40bbb0da5570702dd6ff3af5e9e3aea6,061,641
40bbb0da5570702dd6ff3af5e9e3aea6,062,719
40bbb0da5570702dd6ff3af5e9e3aea6,063,1008
40bbb0da5570702dd6ff3af5e9e3aea6,064,857
40bbb0da5570702dd6ff3af5e9e3aea6,065,702
40bbb0da5570702dd6ff3af5e9e3aea6,066,731
40bbb0da5570702dd6ff3af5e9e3aea6,067,867
40bbb0da5570702dd6ff3af5e9e3aea6,068,738
40bbb0da5570702dd6ff3af5e9e3aea6,069,820
40bbb0da5570702dd6ff3af5e9e3aea6,070,706
40bbb0da5570702dd6ff3af5e9e3aea6,071,1019
40bbb0da5570702dd6ff3af5e9e3aea6,072,846
40bbb0da5570702dd6ff3af5e9e3aea6,073,895
40bbb0da5570702dd6ff3af5e9e3aea6,074,962
40bbb0da5570702dd6ff3af5e9e3aea6,075,642
40bbb0da5570702dd6ff3af5e9e3aea6,076,653
40bbb0da5570702dd6ff3af5e9e3aea6,077,670
40bbb0da5570702dd6ff3af5e9e3aea6,078,784
40bbb0da5570702dd6ff3af5e9e3aea6,079,808
40bbb0da5570702dd6ff3af5e9e3aea6,080,699
40bbb0da5570702dd6ff3af5e9e3aea6,081,656
40bbb0da5570702dd6ff3af5e9e3aea6,082,789
40bbb0da5570702dd6ff3af5e9e3aea6,083,640
40bbb0da5570702dd6ff3af5e9e3aea6,084,728
40bbb0da5570702dd6ff3af5e9e3aea6,085,694
40bbb0da5570702dd6ff3af5e9e3aea6,086,643
40bbb0da5570702dd6ff3af5e9e3aea6,087,712
40bbb0da5570702dd6ff3af5e9e3aea6,088,813
40bbb0da5570702dd6ff3af5e9e3aea6,089,803
40bbb0da5570702dd6ff3af5e9e3aea6,090,740
40bbb0da5570702dd6ff3af5e9e3aea6,091,816
40bbb0da5570702dd6ff3af5e9e3aea6,092,970
40bbb0da5570702dd6ff3af5e9e3aea6,093,1034
40bbb0da5570702dd6ff3af5e9e3aea6,094,639
40bbb0da5570702dd6ff3af5e9e3aea6,095,721
40bbb0da5570702dd6ff3af5e9e3aea6,096,760
40bbb0da5570702dd6ff3af5e9e3aea6,097,854
40bbb0da5570702dd6ff3af5e9e3aea6,098,975
40bbb0da5570702dd6ff3af5e9e3aea6,099,901
40bbb0da5570702dd6ff3af5e9e3aea6,100,892
40bbb0da5570702dd6ff3af5e9e3aea6,101,941
40bbb0da5570702dd6ff3af5e9e3aea6,102,993
40bbb0da5570702dd6ff3af5e9e3aea6,103,855
40bbb0da5570702dd6ff3af5e9e3aea6,104,821
40bbb0da5570702dd6ff3af5e9e3aea6,105,721
40bbb0da5570702dd6ff3af5e9e3aea6,106,724
40bbb0da5570702dd6ff3af5e9e3aea6,107,831
40bbb0da5570702dd6ff3af5e9e3aea6,108,779
40bbb0da5570702dd6ff3af5e9e3aea6,109,890
40bbb0da5570702dd6ff3af5e9e3aea6,110,729
40bbb0da5570702dd6ff3af5e9e3aea6,111,739
40bbb0da5570702dd6ff3af5e9e3aea6,112,862
40bbb0da5570702dd6ff3af5e9e3aea6,113,795
40bbb0da5570702dd6ff3af5e9e3aea6,114,864
40bbb0da5570702dd6ff3af5e9e3aea6,115,749
40bbb0da5570702dd6ff3af5e9e3aea6,116,734
40bbb0da5570702dd6ff3af5e9e3aea6,117,796
40bbb0da5570702dd6ff3af5e9e3aea6,118,843
40bbb0da5570702dd6ff3af5e9e3aea6,119,770
40bbb0da5570702dd6ff3af5e9e3aea6,120,785
40bbb0da5570702dd6ff3af5e9e3aea6,121,668
40bbb0da5570702dd6ff3af5e9e3aea6,122,727
40bbb0da5570702dd6ff3af5e9e3aea6,123,763
40bbb0da5570702dd6ff3af5e9e3aea6,124,838
40bbb0da5570702dd6ff3af5e9e3aea6,125,983
40bbb0da5570702dd6ff3af5e9e3aea6,126,881
40bbb0da5570702dd6ff3af5e9e3aea6,127,786
40bbb0da5570702dd6ff3af5e9e3aea6,128,909
40bbb0da5570702dd6ff3af5e9e3aea6,129,725
40bbb0da5570702dd6ff3af5e9e3aea6,130,878
40bbb0da5570702dd6ff3af5e9e3aea6,131,817
40bbb0da5570702dd6ff3af5e9e3aea6,132,894
40bbb0da5570702dd6ff3af5e9e3aea6,133,816
40bbb0da5570702dd6ff3af5e9e3aea6,134,872
40bbb0da5570702dd6ff3af5e9e3aea6,135,771
40bbb0da5570702dd6ff3af5e9e3aea6,136,813
40bbb0da5570702dd6ff3af5e9e3aea6,137,1094
40bbb0da5570702dd6ff3af5e9e3aea6,138,923
40bbb0da5570702dd6ff3af5e9e3aea6,139,834
40bbb0da5570702dd6ff3af5e9e3aea6,140,919
40bbb0da5570702dd6ff3af5e9e3aea6,141,1139
40bbb0da5570702dd6ff3af5e9e3aea6,142,981
40bbb0da5570702dd6ff3af5e9e3aea6,143,788
40bbb0da5570702dd6ff3af5e9e3aea6,144,778
40bbb0da5570702dd6ff3af5e9e3aea6,145,907
40bbb0da5570702dd6ff3af5e9e3aea6,146,994
40bbb0da5570702dd6ff3af5e9e3aea6,147,1035
40bbb0da5570702dd6ff3af5e9e3aea6,148,1092
40bbb0da5570702dd6ff3af5e9e3aea6,149,857
40bbb0da5570702dd6ff3af5e9e3aea6,150,872
40bbb0da5570702dd6ff3af5e9e3aea6,151,789
40bbb0da5570702dd6ff3af5e9e3aea6,152,766
40bbb0da5570702dd6ff3af5e9e3aea6,153,790
40bbb0da5570702dd6ff3af5e9e3aea6,154,879
40bbb0da5570702dd6ff3af5e9e3aea6,155,961
40bbb0da5570702dd6ff3af5e9e3aea6,156,895
40bbb0da5570702dd6ff3af5e9e3aea6,157,803
40bbb0da5570702dd6ff3af5e9e3aea6,158,880
40bbb0da5570702dd6ff3af5e9e3aea6,159,753
40bbb0da5570702dd6ff3af5e9e3aea6,160,819
40bbb0da5570702dd6ff3af5e9e3aea6,161,983
40bbb0da5570702dd6ff3af5e9e3aea6,162,936
40bbb0da5570702dd6ff3af5e9e3aea6,163,774
40bbb0da5570702dd6ff3af5e9e3aea6,164,841
40bbb0da5570702dd6ff3af5e9e3aea6,165,791
40bbb0da5570702dd6ff3af5e9e3aea6,166,1002
40bbb0da5570702dd6ff3af5e9e3aea6,167,870
40bbb0da5570702dd6ff3af5e9e3aea6,168,875
40bbb0da5570702dd6ff3af5e9e3aea6,169,819
